gotu	covered_length	total_length	coverage_ratio	strain
G000747645	47369	4076504	0.01162000576964968	Bacillus subtilis Miyagi-4
G000018665	47098	6767514	0.006959424095761013	Delftia acidovorans SPH-1
G000154245	46831	2954616	0.015850113855743014	Clostridium sp. L2-50 ASM15424v1
G001475745	46452	3369825	0.013784692083416795	Curtobacterium oceanosedimentum NS263
G000964565	45659	3699725	0.012341187520694106	Yersinia ruckeri Big Creek 74
G000023605	45382	4862913	0.009332266483073006	Pectobacterium carotovorum subsp. carotovorum PC1
G000484635	45145	3681020	0.012264263709515298	Comamonas badia DSM 17552
G000011985	45074	1993560	0.02260980356748731	Lactobacillus acidophilus NCFM
G001689415	44792	3102289	0.014438371151108102	Bacteroidales bacterium M2 ASM168941v1
G001623875	44715	6634930	0.006739332592808063	Clostridium magnum DSM 2767 ASM162387v1
G000759475	44715	4327607	0.01033250015539766	Pantoea rwandensis ND04
G000511775	44689	3379354	0.013224125084261667	Bacteroides pyogenes JCM 10003
G000272025	44622	3829108	0.011653366789341016	Ralstonia sp. PBA ASM27202v1
G000025405	44466	4703373	0.009454066262658734	Pantoea ananatis LMG 20103
G000613345	44311	2797134	0.015841572123466378	Prevotella disiens JCM 6334 = ATCC 29426 JCM 6334
G000550785	43776	3132213	0.0139760610150076	Corynebacterium casei LMG S-19264
G000253175	43536	4625880	0.009411398479856805	Yersinia enterocolitica subsp. palearctica Y11
G000425005	43288	2335946	0.01853125029431331	Solobacterium moorei DSM 22971
G000022885	42803	3812301	0.011227602437478048	Edwardsiella ictaluri 93-146
G000789395	42699	3338630	0.012789377678868279	Clostridium baratii str. Sullivan
G000296835	42658	1928135	0.02212396953532818	Lactobacillus hominis DSM 23910 = CRBIP 24.179 type strain:CRBIP 24.179
G000741575	42612	2531592	0.016832096167154895	Bifidobacterium cuniculi LMG 10738
G900095865	42566	2985330	0.014258390194718841	Massilioclostridium coli Marseille-P2976
G001405015	41925	3449564	0.012153709860144645	Clostridium disporicum 2789STDY5834856
G001436125	41901	1926334	0.02175167961526921	Lactobacillus hominis DSM 23910 = CRBIP 24.179 DSM 23910
G000013645	41734	9731138	0.00428870703508675	Paraburkholderia xenovorans LB400 ASM1364v1
G000969835	41678	6486757	0.006425090380293265	Parabacteroides goldsteinii DSM 19448 = WAL 12034 DSM 19448
G900142165	41650	4402942	0.009459584069015672	Hespellia stercorisuis DSM 15480
G000196615	41589	5372268	0.0077414231754633234	Erwinia billingiae Eb661
G000762865	41536	2797873	0.014845563040209474	Prevotella sp. S7 MS 2 04_NF40_HMP671v01
G001437125	41141	2362603	0.017413420705890918	Lactobacillus paucivorans DSM 22467
G900115855	41119	6043725	0.006803585537065304	[Clostridium] citroniae NLAE-zl-G70
G000020165	41001	3847969	0.01065523137010719	Clostridium botulinum B str. Eklund 17B (NRP) Eklund 17B
G001702175	40976	3663708	0.011184297438551325	Lactobacillus paracollinoides TMW 1.1994
G000233455	40910	6647380	0.006154304402636829	[Clostridium] citroniae WAL-17108
G000705335	40449	5361575	0.007544238400096987	Mangrovibacter sp. MFB070 Mangrovibacter1.0
G000147055	40397	4922802	0.008206098884334573	Dickeya dadantii 3937
G000158075	40347	6417332	0.0062871922474947535	[Clostridium asparagiforme] DSM 15981
G000242235	40217	2313632	0.017382626104756504	Stomatobaculum longum ACC2
G000156015	39954	2496039	0.0160069614296892	Butyrivibrio crossotus DSM 2876
G000415145	39901	4190056	0.009522784421019672	Enterococcus faecalis 06-MB-DW-09
G001049335	39547	5350059	0.007391881098881339	Brenneria goodwinii OBR1
G000302695	39521	4616889	0.008560093170964258	Enterobacteriaceae bacterium LSJC7 LSJC7_1.0
G000378745	39438	2391937	0.016487892448672353	Prevotella amnii DSM 23384 = JCM 14753 DSM 23384
G001908275	39285	7098239	0.005534471296331386	Paenibacillus xylanexedens PAMC 22703
G000178255	39238	2953411	0.013285655128933968	Turicibacter sanguinis PC909
G000473995	39029	5107814	0.007641037829490267	Clostridium saccharobutylicum DSM 13864 ASM47399v1
G000174395	38809	3052572	0.012713541236701379	Enterococcus faecium DO ASM17439v2
G000765235	38806	2729704	0.014216193404120007	Oscillibacter sp. ER4 ASM76523v1
G000091765	38796	2043161	0.018988224618617915	Lactobacillus crispatus ST1
G001297025	38438	2043356	0.01881121057710942	Lactobacillus fermentum HFB3
G000599885	38338	4091152	0.009370954684646281	Pantoea sp. IMH IMH
G000426585	38157	3128717	0.012195733906262536	Prevotella baroniae DSM 16972 = JCM 13447 DSM 16972
G900093775	38044	4607442	0.008257076269218365	Bacillus glycinifermentans isolate BGLY
G000687515	38015	2844447	0.013364636430209458	Lachnobacterium bovis AE2004
G001305115	37712	2997790	0.012579933884628343	Clostridia bacterium UC5.1-1E11 ASM130511v1
G000341005	37711	5209552	0.007238818232354721	Nocardiopsis alkaliphila YIM 80379
G001411495	37694	8605945	0.004379995456629109	Burkholderia cepacia ATCC 25416 UCB 717
G001816025	37391	4830264	0.007740984757768934	Hafnia sp. HMSC23F03 ASM181602v1
G001654915	37391	5087094	0.007350168878341937	Buttiauxella ferragutiae ATCC 51602
G000008925	37384	2133977	0.017518464350834147	Lactobacillus salivarius UCC118
G000312145	37346	4017609	0.009295578539375036	Alistipes senegalensis JC50
G001940855	37249	2848015	0.013078933924154192	Christensenellaceae bacterium Phil1 ASM194085v1
G001423045	37167	4022070	0.009240764084165616	Rathayibacter sp. Leaf296 Leaf296
G000455445	37070	3217068	0.011522914653964418	Prevotella timonensis 4401737 = DSM 22865 = JCM 15640 4401737
G000091565	36838	3833832	0.009608663081741714	Erwinia amylovora CFBP1430
G001456065	36658	4627894	0.007921097587801277	Clostridium butyricum KNU-L09
G000379145	36497	9484767	0.0038479595756015935	Bradyrhizobium elkanii USDA 76
G000410635	36451	5243763	0.006951305770302739	Comamonas sp. B-9 ASM41063v1
G000341065	36025	6263929	0.005751182684222634	Nocardiopsis halotolerans DSM 44410
G000723465	35899	2968500	0.012093313121104935	Ruminococcus bicirculans 80/3
G000803105	35850	4138744	0.008662048196264373	Coprobacter secundus 177
G000235445	35490	2687075	0.013207670050147466	Johnsonella ignava ATCC 51276
G000173975	35111	3290996	0.010668806646984682	[Eubacterium] hallii DSM 3353
G000340885	34941	6666445	0.005241324274032112	Clostridium saccharoperbutylacetonicum N1-4(HMT)
G001878775	34724	3220005	0.010783834186592877	Acinetobacter sp. AR2-3 ASM187877v1
G000154445	34694	2972256	0.011672615010281752	Intestinibacter bartlettii DSM 16795
G000295715	34393	2565675	0.013405049353483975	Staphylococcus arlettae CVD059
G000469305	34181	1946426	0.01756090393367125	Faecalitalea cylindroides ATCC 27803
G000155855	34105	3028326	0.011261997552443165	[Bacteroides] pectinophilus ATCC 43243
G000332735	33764	2560716	0.013185374715509256	Staphylococcus warneri SG1
G001438725	33729	2114096	0.015954336983750976	Pediococcus inopinatus DSM 20285
G000765215	33479	3267429	0.010246282321666363	Eubacterium sp. ER2 ASM76521v1
G000369145	33445	3301256	0.010130992567677272	Acinetobacter lwoffii NIPH 478
G000214785	33284	2354088	0.014138808744617874	Lactobacillus kefiranofaciens ZW3
G900048895	33011	3671597	0.008990910494806484	Neglecta timonensis SN17
G000452245	32688	3604168	0.00906949953498283	Paraclostridium bifermentans ATCC 638
G000204645	32584	5070751	0.006425872617290811	Alicycliphilus denitrificans K601
G001267865	32400	3071879	0.010547290436895463	Enterococcus durans KLDS 6.0930
G001717135	32074	7148401	0.004486877554854575	Eisenbergiella tayi NML 110608
G000735345	31836	4867810	0.006540107358339787	Ewingella americana ATCC 33852
G000183585	31637	4099852	0.007716620014576136	Clostridium sp. HGF2 ASM18358v1
G000725365	31529	3577082	0.008814167525374034	Terribacillus aidingensis MP602
G001915735	31391	2130588	0.014733491411760509	Butyrivibrio crossotus isolate 37_264
G000224985	31356	2066652	0.015172365739369763	Lactobacillus ruminis ATCC 27782
G000959245	31256	7189071	0.004347710573452397	Burkholderia ubonensis MSMB22
G001866515	31087	5969261	0.00520784733654635	Massilia timonae NEU
G900104615	30983	2580742	0.012005461995038637	Phocea massiliensis Marseille-P2769
G000209385	30801	2219029	0.0138803954342192	Lachnospiraceae bacterium 2_1_46FAA Lach_bact_2_1_46_FAA_V2
G001896645	30697	2261550	0.013573434149145497	Tepidanaerobacter sp. EBM-49 ASM189664v1
G001423185	30512	3961764	0.007701619783510577	Plantibacter sp. Leaf314 Leaf314
G000237995	30472	1978793	0.01539928633262802	Pediococcus claussenii ATCC BAA-344
G001050115	30298	3381292	0.008960480195144341	Bacillus smithii DSM 4216
G000719955	30298	7084693	0.004276543810719815	Streptomyces albidoflavus NRRL B-1271
G000022305	30090	3796573	0.007925568664161074	Acidovorax ebreus TPSY
G001941785	29985	2272328	0.013195718223777552	Lactobacillus fermentum SNUV175
G000463345	29885	4944787	0.006043738587728855	Serratia sp. ATCC 39006 Serratia.strain_ATCC_39006_v1.0
G000007645	29836	2564615	0.011633715002056838	Staphylococcus epidermidis ATCC 12228 ASM764v1
G000159995	29693	2585719	0.011483459726288897	Alloprevotella tannerae ATCC 51259
G000146185	29690	2831389	0.01048601940602298	[Eubacterium] eligens ATCC 27750
G000747345	29690	3422674	0.008674504203438599	Bacillus sp. X1(2014) X1
G001714725	29448	4574859	0.006436919695229951	Acidovorax sp. RAC01 ASM171472v1
G001074355	29425	2419582	0.01216119147852811	Staphylococcus saprophyticus 772_SSAP
G001184205	29203	5114044	0.00571035368487248	Desulfocarbo indianensis SCBM
G000146675	28817	2559358	0.011259464287528357	Prevotella marshii DSM 16973 = JCM 13450 DSM 16973
G001742205	28667	1949874	0.014701975614834599	Lactobacillus fermentum NCC2970
G000407165	28565	3581919	0.007974775532333367	Enterococcus haemoperoxidus ATCC BAA-382 Ente_haem_BAA-382_V2
G000270305	28389	2835737	0.010011154066826367	Clostridium sp. SY8519 ASM27030v1
G000196735	28357	3980199	0.007124518145951999	Bacillus amyloliquefaciens DSM 7
G000612605	28333	4548084	0.006229656268441831	Pantoea septica isolate FF5
G000829905	28324	2850586	0.009936202591326836	Beduini massiliensis GM1
G001915415	28280	1685559	0.01677781673616883	Bacteroidales bacterium 55_9 ASM191541v1
G000435555	27928	1591401	0.017549316608447524	Firmicutes bacterium CAG:176 MGS176
G000757425	27866	4413398	0.006313955822701692	Tatumella morbirosei LMG 23360
G000832985	27802	5746640	0.004837957484721507	Bacillus megaterium NBRC 15308 = ATCC 14581 ASM83298v1
G000505545	27800	3548922	0.007833364610436634	Kurthia huakuii LAM0618
G000821065	27678	4608004	0.006006505202686456	Oceanobacillus oncorhynchi Oc5
G000019905	27627	3040786	0.009085479872638193	Exiguobacterium sibiricum 255-15
G001279585	27571	6706172	0.004111287333519033	Nocardiopsis sp. NRRL B-16309 ASM127958v1
G001424385	27557	3580776	0.007695817889753506	Curtobacterium sp. Leaf183 Leaf183
G001471555	27542	2602401	0.01058330364920702	Staphylococcus capitis FDAARGOS_173
G000499525	27454	3735762	0.007348969233050714	[Clostridium] dakarense FF1
G001026985	27404	4094629	0.006692669836510219	Pragia fontium 24613
G000382085	27141	2664035	0.010187929212641725	[Eubacterium] siraeum DSM 15702 ASM38208v1
G000156655	27047	2517763	0.010742472583797602	Holdemanella biformis DSM 3989
G000009865	26774	2697861	0.009924158435145472	Staphylococcus haemolyticus JCSC1435
G001586195	26768	3991226	0.006706711170953486	Solibacillus silvestris DSM 12223
G001951175	26764	2316479	0.011553741691593147	Lactobacillus crustorum MN047
G000025085	26468	2658366	0.00995649207069305	Staphylococcus lugdunensis HKU09-01
G001267535	26449	4783533	0.005529176865718288	Erwinia iniecta B120
G000018685	26156	4847594	0.005395666386252644	Lachnoclostridium phytofermentans ISDg
G000702945	26050	6360979	0.0040952815596467145	Clostridium sp. KNHs205 ASM70294v1
G001456215	25991	2709797	0.009591493384928835	Staphylococcus aureus MS4
G000324905	25817	4552418	0.005671052174910125	Yersinia pestis G1996010
G900087055	25784	3405979	0.007570216962582564	Plesiomonas shigelloides NCTC10360
G000739895	25698	4327402	0.005938436040839284	Sphingomonas paucimobilis NBRC 13935
G900116045	25645	2807531	0.009134360404212812	Desulfovibrio piger isolate DESPIGER1
G001461845	25615	4006259	0.006393745386905839	Bacillus velezensis NRRL B-4257
G001457475	25586	6813182	0.003755367169114226	Achromobacter xylosoxidans NCTC10807
G000243395	25532	4564108	0.005594083225024474	Saccharomonospora glauca K62
G000425525	25439	4094708	0.006212653014573933	Ruminococcus gauvreauii DSM 19829
G001517185	25431	3856242	0.00659476246563364	Bacillus velezensis RC218
G001461825	25414	4034335	0.006299427290990956	Bacillus velezensis NRRL B-41580
G900156245	25411	3850458	0.006599474659897602	Bacillus amyloliquefaciens GD4a
G000323285	25394	4591472	0.005530688197597633	Yersinia pestis 30017
G000144625	25392	4662871	0.005445572052068351	[Clostridium] saccharolyticum WM1
G000951135	25388	4652098	0.00545732269612549	Rouxiella chamberiensis 130333
G001420855	25289	6227942	0.004060570891636434	Bacillus thuringiensis YWC2-8
G001602545	25169	5172400	0.004866019642719047	bacteria symbiont BFo1 of Frankliniella occidentalis SwAb130
G000517425	25081	5159425	0.004861200618285952	Sodalis praecaptivus HS1
G000275785	25061	3931278	0.006374771766331458	Bacillus sp. 916 ASM27578v1
G000056065	24997	1864998	0.013403231531615583	Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002 ATCC 11842
G000010145	24892	2098685	0.01186076042855407	Lactobacillus fermentum IFO 3956
G000296385	24871	2932121	0.008482255677715893	Lachnoanaerobaculum sp. OBRC5-5 Clos_bact_OBRC5-5_V1
G001587325	24847	4014254	0.006189693028891545	Bacillus amyloliquefaciens B4140
G000407605	24829	2301651	0.01078747386115445	Enterococcus sulfureus ATCC 49903 Ente_sulf_ATCC49903_V2
G001028645	24725	2503265	0.0098771005067382	Staphylococcus capitis subsp. capitis
G000744935	24494	4266201	0.005741407870843404	Clostridium sp. KNHs214 ASM74493v1
G000013285	24448	3256683	0.007507024785648465	Clostridium perfringens ATCC 13124
G001617995	24403	3958833	0.006164190305577426	Bacillus amyloliquefaciens H57
G000285835	24288	3427329	0.007086567995077216	Brevibacterium senegalense isolate JC43
G001447195	24224	4592999	0.005274113928611785	Aquabacterium parvum B6
G000959725	24213	8899459	0.002720727181281469	Burkholderia gladioli ATCC 10248
G001298675	24193	4190928	0.005772707142666254	Acidovorax caeni R-24608 isolate Acidovorax caeni sp. nov. strain R-24608
G001687195	24190	4041248	0.005985774691382464	Bacillus velezensis SRCM100730
G001922025	24168	2726576	0.008863864421897648	Lactobacillus parabuchneri FAM21731
G001188915	24024	2582931	0.009301061468540971	Staphylococcus schleiferi 2317-03
G000341125	24010	6325274	0.0037958829925786616	Nocardiopsis lucentensis DSM 44048
G000195275	24000	2897425	0.0082832169944002	Treponema succinifaciens DSM 2489
G000008505	23987	5314794	0.0045132511250671236	[Bacillus thuringiensis] serovar konkukian str. 97-27
G000014465	23943	2340228	0.01023105441008312	Lactobacillus brevis ATCC 367
G000740715	23919	3951956	0.006052445928041709	Bacillus subtilis NKYL29
G000753355	23887	3750216	0.006369499783479138	Clostridium sp. LF2 Clostridium amazonitimonense Clostridium amazonitimonense (G000753355)
G000832605	23841	5637053	0.00422933756343962	Bacillus mycoides ATCC 6462
G000465555	23763	4764584	0.004987423875830503	Pantoea dispersa EGD-AAK13
G001975995	23709	4077007	0.005815295387032693	Bacillus sp. GZB ASM197599v1
G000406925	23636	2583038	0.009150465459664163	Enterococcus columbae DSM 7374 = ATCC 51263 Ente_colu_ATCC51263_V1
G001440465	23619	3881667	0.006084756884091293	Bacillus velezensis NBIF-003
G000519105	23474	4717857	0.004975564117352433	Butyricimonas virosa DSM 23226
G000746035	23434	3870599	0.006054360061582199	Bacillus sp. UNC69MF ASM74603v1
G001122605	23359	4215864	0.005540738505796203	Yersinia aldovae IP07632
G000324145	23355	4571405	0.005108932592933682	Yersinia pestis CMCC348002
G001854105	23345	2098685	0.011123632179197927	Lactobacillus fermentum 47-7
G000968195	23316	4203651	0.005546606985213568	Xenorhabdus doucetiae FRM16
G000750635	23218	5388101	0.004309124866070625	Oceanobacillus jeddahense S5
G000286435	23200	3799539	0.006106003912579921	Morganella morganii subsp. morganii KT
G001723545	22912	1940170	0.011809274445022859	Lactobacillus curvatus WiKim38
G001945535	22872	2415791	0.009467706436525345	Faecalibaculum rodentium NYU-BL-K8
G001559115	22842	2647552	0.008627592583639529	Staphylococcus simulans FDAARGOS_124
G900110015	22817	3632506	0.006281338558009264	Terribacillus saccharophilus DSM 21619
G001417955	22759	7552315	0.0030135130751299437	Mycobacterium gordonae CTRI 14-8773
G001874625	22668	4889093	0.004636442792149791	Providencia rettgeri RB151
G001403635	22665	3732966	0.006071579542915741	Clostridium sp. ND2 Clostridium massilioamazoniensis
G000384195	22660	2052877	0.011038167410906742	Allobaculum stercoricanis DSM 13633
G000323785	22583	4588735	0.004921399906510182	Yersinia pestis C1989001
G000407545	22492	4179913	0.005380973240352132	Enterococcus gilvus ATCC BAA-350 Ente_gilf_BAA-350_PQ1_CCUG_45553_V2
G000007825	22390	5427083	0.0041256048599219875	Bacillus cereus ATCC 14579
G000724775	22312	4843789	0.004606311298861284	Lysinibacillus fusiformis RB-21
G000027225	22207	4225498	0.005255475212625826	Xenorhabdus bovienii SS-2004
G000966835	22167	2199799	0.010076829746717768	Lactobacillus fermentum LfQi6
G000010085	22157	4292502	0.005161791421413432	Sodalis glossinidius str. 'morsitans' morsitans
G001422605	22110	5115519	0.00432214209350019	Erwinia sp. Leaf53 Leaf53
G001487125	21917	3397023	0.006451825613191315	Gabonibacter massiliensis GM7
G000324445	21883	4358986	0.005020204240160441	Yersinia pestis CMCC90027
G000968175	21787	3659523	0.005953508148466344	Xenorhabdus poinarii G6
G000746015	21754	3724716	0.0058404452849559535	Lachnospiraceae bacterium MA2020 ASM74601v1
